A,0,1,2,3,4,5,6,7,8,9,label
3441,0.001725679,0.017485134,0.008571189,0.005200175,0.046206668,-0.041594986,0.00224026,-0.000927163,0.018813655,0.004068215,hold
3442,0.033182435,0.006183976,0.018626114,0.01461019,0.05340682,-0.036159102,-0.022831714,0.002051095,0.007456067,0.000674321,hold
3443,0.075044364,-0.062314566,-0.015382795,0.04861504,0.01972464,0.022913324,-0.042926285,0.015828371,-0.012759814,-0.007459238,hold
3444,0.09287269,0.012298168,-0.032933045,-0.02327734,0.085207716,0.036298156,-0.04181309,0.03206147,-0.04079902,-0.017967856,hold
3445,0.07469758,-0.02603461,0.032177426,0.026042778,0.05448498,-0.053001516,0.012942315,-0.021003064,-0.049639773,-0.015469077,hold
3446,-0.008698279,0.02261629,-0.044770326,0.009363342,-0.03253461,0.026504965,-0.040256366,0.048862915,0.04279288,-0.005241524,hold
3447,-0.033002086,0.015593213,-0.026452709,-0.018096413,0.014913978,-0.04038992,-0.033992905,-0.017552212,0.044610787,-0.018627008,hold
3448,0.01829585,-0.047756817,0.051128544,0.05056047,-0.016319945,0.040497452,-0.011777055,0.007742322,-0.03825352,-0.033169482,hold
3449,0.011614407,-0.035453223,-0.043992728,-0.13421093,-0.004949834,-0.07395641,0.059828587,-0.10873574,0.005580487,-0.01317732,hold
3450,0.12583998,-0.09363542,0.06546903,0.08964206,0.032154795,-0.012919651,-0.09842042,0.039628893,-0.0183881,0.033150814,hold
3451,0.019216795,-0.051194035,0.072648786,0.047800224,0.01540407,-0.003363374,-0.006791945,0.00532584,-0.034128353,0.01746218,hold
3452,0.021633795,-0.08269927,-0.026592607,0.047779143,0.049573697,0.003872932,0.00180615,-0.014647387,-0.01821524,0.01843421,hold
3453,-0.014899174,-0.029798225,-0.026209397,-0.031735953,-0.00980145,0.02021588,-0.03709929,-0.03684413,0.04472108,-0.005901313,hold
3454,0.028554048,0.024436649,0.03425241,-0.01669176,0.043599248,0.008561488,0.012129321,0.009278445,0.017768234,0.032271698,hold
3455,0.028554048,0.024436649,0.03425241,-0.01669176,0.043599248,0.008561488,0.012129321,0.009278445,0.017768234,0.032271698,hold
3456,0.018797427,0.027374769,0.017315015,0.016207682,-0.017609678,0.01537645,0.023833511,-0.022074707,-0.024393942,-0.022398377,hold
3457,0.018797427,0.027374769,0.017315015,0.016207682,-0.017609678,0.01537645,0.023833511,-0.022074707,-0.024393942,-0.022398377,hold
3458,0.07626393,-0.04671267,-0.018330317,0.098306656,0.041922115,0.015283157,-0.010460668,-0.0217202,-0.047142386,0.02349673,hold
3459,0.033910226,-0.015522884,-0.0358735,0.05827743,0.052000597,0.008545778,0.010158418,0.001039215,-0.03217826,0.021270012,hold
3460,0.0381096,-0.044140887,0.072669744,0.0575148,-0.040497657,-0.007132788,-0.090692215,-0.019987023,-0.0615266,0.001426763,hold
3461,0.03708446,-0.03574259,0.06962732,0.07302379,-0.021892902,-0.009442526,-0.07287313,0.004553412,-0.061472345,-0.009035829,hold
3462,0.013308507,0.007586354,0.051735755,0.05647593,0.029997183,-0.02098373,-0.017374808,0.017376104,0.011728408,0.020748815,hold
3463,0.052490134,0.007663729,-0.009779466,0.06764839,0.004919965,-0.002186087,-0.022050817,0.011798399,0.026792955,0.046865173,hold
3464,0.045633912,0.04038585,0.023618804,0.05652398,0.0170951,-0.03352427,0.042635854,-0.04018049,0.017686069,0.053023737,hold
3465,0.026274918,0.04341053,-0.042979036,-0.015894124,-0.028076835,0.026792442,-0.020767702,0.010607913,-0.020494418,0.001251372,hold
3466,0.026274918,0.04341053,-0.042979036,-0.015894124,-0.028076835,0.026792442,-0.020767702,0.010607913,-0.020494418,0.001251372,hold
3467,-0.03279558,0.032559164,0.044684578,0.028218621,-0.009214374,0.020214401,0.047145415,0.001728262,0.045590315,-0.007444962,hold
3468,0.031843558,0.01992082,-0.0444832,0.046035133,0.04669593,0.000747192,-0.06515694,-0.0363874,0.004403018,-0.009560712,hold
3469,-0.030993331,-0.017886462,0.023022166,-0.033129342,0.04845525,0.014977477,0.009641659,0.01647715,-0.037937388,0.013989002,hold
3470,0.2109626,-0.10462947,0.07272073,0.12796023,0.080274194,-0.023113547,-0.080776475,-0.022567615,-0.054863885,0.004942399,hold
3471,-0.040540338,0.000600295,0.017591076,0.035692777,0.03731161,-0.04397841,-0.017202245,0.018453471,0.013451333,-0.025237275,hold
3472,0.08752399,-0.04113827,0.02687665,0.016350908,-0.014949868,0.006196167,0.005065354,-0.012790359,0.005061875,0.03877494,hold
3473,0.05626148,-0.036943063,0.061628528,0.068429045,-0.015441518,-0.012458875,-0.06601865,-0.03292956,-0.061362714,0.018200334,hold
3474,0.31971252,-0.14150688,0.058432795,0.22498743,-0.001054848,-0.015210896,-0.11598253,-0.005417513,-0.011871937,-0.033028845,hold
3475,0.021286776,-0.044504374,0.00024347,0.026801398,0.049641863,-0.011585924,0.043330606,0.002260806,0.042731717,-0.039691266,hold
3476,0.054530174,-0.071912,0.042529795,0.07587928,-0.010480749,0.008906534,-0.07284704,-0.058829263,-0.03123481,0.024416827,hold
3477,0.026274918,0.04341053,-0.042979036,-0.015894124,-0.028076835,0.026792442,-0.020767702,0.010607913,-0.020494418,0.001251372,hold
3478,0.036106177,-0.03816552,0.032135624,0.013332541,-0.038247645,-0.026916172,-0.003691236,-0.016080437,0.011091365,-0.030560736,hold
3479,0.08176725,-0.053941667,0.033885777,0.022898752,-0.004552858,0.00059233,-0.02498218,-0.04675911,0.009897061,0.023940023,hold
3480,0.03586157,0.005410596,-0.010187225,0.05449012,0.058876533,0.023402762,0.010474581,-0.009283767,-0.044419225,0.048847318,hold
3481,0.13549526,-0.08436976,0.06643491,0.06517585,0.053525206,0.01651872,-0.054248255,0.047937136,-0.043374743,0.04565465,hold
3482,0.16166131,-0.064011134,0.07392121,0.07810657,0.047137212,0.004151435,-0.08707888,0.025745787,-0.05184782,0.05220008,hold
3483,0.008658099,-0.006521986,-0.033971585,-0.011703001,0.00048641,-0.09141557,0.045658212,-0.038510725,-0.055535275,0.012111916,hold
3484,-0.006613893,-0.041715465,0.025677916,0.038307346,0.042476505,-0.029348515,0.007111828,0.02941453,0.003844311,-0.026561871,hold
3485,-0.006437892,0.002534046,-0.03729926,-0.047324993,-0.002661828,-0.040219627,0.032924835,-0.012496556,-0.002301897,-0.028644638,hold
3486,-0.012986645,0.001461482,-0.011218906,-0.012106538,-0.01164775,0.004039268,0.020982688,-0.04342827,-0.038197212,0.037887234,hold
3487,0.038435806,-0.01392006,0.028335659,0.018783811,-0.043076634,0.030355487,-0.05374361,0.030365944,0.014774596,-0.011586043,hold
3488,-0.041723892,0.008182681,0.024082085,-0.024230039,-0.010533766,0.013706212,-0.025635889,-0.03468357,0.010267289,0.002125251,hold
3489,0.04643665,-0.05003076,0.12585446,0.09256201,0.07113329,-0.041253913,-0.04751727,0.016607089,-0.11763998,0.13771906,hold
3490,0.112264946,-0.07063863,0.045700002,0.058173127,0.06214019,-0.004405363,-0.058904465,0.05251836,-0.038117886,0.068422064,hold
3491,0.03544479,0.0387623,0.017419254,0.059260324,-0.04226598,-0.015108853,0.014744865,0.029405242,0.043577775,-0.017044198,hold
3492,-0.01901037,0.04662,0.024525078,0.020016592,-0.04628828,-0.015759729,-0.038478084,0.03490482,0.00108407,-0.028479451,hold
3493,0.008721958,0.005339136,-0.008885117,0.014344007,-0.033047587,-0.027000954,-0.012123414,-0.001064385,-0.010672664,0.016558481,hold
3494,0.048849173,-0.005952639,0.07714453,0.06980355,0.004308745,0.07262103,0.004083812,-0.029515037,-0.025870387,0.041438013,hold
3495,0.030365571,0.014598187,0.07307583,0.08121791,-0.009150898,0.04740861,-0.017633531,-0.029235747,-0.04513214,0.023630645,hold
3496,0.09685005,-0.014479806,-0.019505024,-0.008388307,0.022610955,-0.032621287,-0.04976425,-0.003612163,-0.045908533,-0.006738702,hold
3497,0.090934925,-0.019704925,-0.014398351,0.019498799,0.013834164,-0.021396782,-0.07992242,-0.021653851,-0.065582566,-0.016923817,hold
3498,0.021553406,-0.025059745,-0.03234935,0.07627308,0.060525842,0.025283445,-0.056579497,0.018521685,-0.05855985,0.043356456,hold
3499,-5.30E-05,0.004489057,-0.038340326,0.058271617,0.054105736,0.009248789,-0.05254146,0.028974144,-0.044410393,0.030971538,hold
3500,0.002364605,0.023193102,0.046225417,0.06261684,-0.025419421,0.0325554,-0.006342451,-0.02679085,-0.026744409,0.008792468,hold
3501,0.07299171,-0.032587573,0.001633484,-0.007432065,-0.007214383,-0.020473659,-0.008549804,0.011405945,0.020871194,0.022532502,hold
3502,0.041526016,-0.010186403,-0.017579768,-0.03753424,-0.008902035,-0.021296734,0.012296736,0.014952122,0.03837975,0.038070302,hold
3503,0.020419205,-0.049315758,-0.01533973,0.02577592,0.026466843,0.03268862,-0.003571345,-0.023103548,-0.028713036,-0.040021334,hold
3504,0.03189535,-0.077444606,0.028378963,0.10822765,0.013734322,-0.03553913,-0.07465597,-0.004008563,0.010310112,0.009762902,hold
3505,0.045376055,-0.045087535,0.014692653,0.037955828,-0.002268978,-0.032127045,-0.083210856,0.017024169,0.040124483,0.040887065,hold
3506,0.116011,-0.012422355,0.053801082,0.012435382,0.004500583,0.02559194,-0.048930246,0.0409896,0.010212089,-0.01568644,hold
3507,0.096178435,-0.013275741,0.06887795,0.056334592,0.01128092,0.057230785,-0.019446816,0.031009741,0.003996904,-0.027643882,hold
3508,0.01429984,-0.0024303,-0.04784206,0.054858588,0.04147185,0.012317024,-0.064898826,0.014493546,-0.061935157,0.04971671,hold
3509,0.06911404,-0.009173331,-0.029464543,0.002856338,0.008846003,-0.02546814,-0.053883955,-0.030309405,-0.05658776,-0.00994218,hold
3510,0.011804257,-0.062534936,0.051088225,0.07277618,-0.027691454,0.04228809,-0.011700922,-0.04425094,-0.031254828,0.008087277,hold
3511,-0.03398278,-0.047847997,0.042617127,0.05192911,-0.032362193,0.039343487,0.012845211,-0.047407307,-0.020426663,0.007142994,hold
3512,0.11603987,-0.062289312,0.022281373,0.11601031,-0.011681455,-0.04920231,-0.13307926,-0.029281022,0.006969262,0.020277442,hold
3513,-0.04491368,-0.035232008,0.04523276,0.04116139,-0.036651656,0.03999631,0.028231611,-0.041574717,-0.020360708,0.005622757,hold
3514,-0.02871108,0.03339306,0.06046509,0.04211183,0.0300445,-0.037820976,-0.05826617,-0.005489661,-0.06183321,0.03054169,hold
3515,-0.028532535,0.029168315,0.04967454,0.036702342,0.032617163,-0.039779425,-0.0710828,-0.008536566,-0.05000373,0.015644081,hold
3516,0.040251262,-0.05413855,0.000643594,0.007657297,0.11299834,0.020349987,-0.048477247,-0.04605466,-0.058939807,0.048754144,hold
3517,0.09303163,-0.053930923,-0.017159712,0.059586957,0.017067421,-0.007641027,-0.07543085,-0.020628886,-0.031276897,0.04717596,hold
3518,0.039229438,-0.016365962,-0.004611975,0.06883632,-0.028507307,0.004214346,-0.023889698,-0.020369442,-0.066486806,-0.007293689,hold
3519,-0.002116334,0.001498777,-0.032102484,0.035115473,-0.040635422,-0.011294203,0.008404569,-0.013289429,-0.038368616,-0.03290829,hold
3520,0.073063485,-0.020648833,-0.02615675,-0.016446173,-0.022117337,0.025210528,-0.024951572,0.023997847,8.88E-05,0.015113573,hold
3521,0.033649214,-0.022862632,-0.031604085,-0.012293181,-0.03335678,0.023261802,-0.020747427,0.02549434,0.003831923,0.00427381,hold
3522,-0.02941117,0.043656223,-0.002429145,0.016249446,-0.03889718,0.05465589,0.027231937,-0.010431392,0.007205291,0.002329748,hold
3523,0.001040428,-0.035792872,0.044515498,-0.030776596,0.043880153,0.015716607,0.0442918,-0.04191945,-0.000870807,-0.015520127,hold
3524,-0.007165104,0.020843389,0.06962928,0.03690818,0.048011422,-0.012646528,-0.053883392,-0.015071837,-0.04836292,0.036514,hold
3525,0.019324616,0.01230557,-0.09892821,0.027083166,-0.062805675,-0.051753875,-0.038654726,0.033042673,-0.01524731,0.003785286,hold
3526,0.06647547,-0.015288251,0.008637337,0.1378539,0.06642818,-0.007594398,-0.1109773,-0.012422862,-0.02974305,-0.02577192,hold
3527,0.024563262,-0.009552251,-0.04194367,-0.024713755,-0.039489068,0.020516055,-0.023522262,0.014741221,0.007641161,0.001423266,hold
3528,-0.006893333,0.007339735,0.05088423,0.012594074,-0.017054409,0.031102924,-0.005553341,-0.012931095,-0.053608917,-0.025211567,hold
3529,0.036738206,0.018871654,-0.033657677,0.04297536,0.04678458,0.024162414,-0.011721406,0.011401174,0.030866679,-0.026702307,hold
3530,0.079407625,-0.02291359,0.035886623,0.029635493,-0.010863699,0.056053184,-0.09175593,-0.025788223,-0.05922804,-0.019831192,hold
3531,0.08806919,-0.08589046,0.06602531,0.031969585,0.027570106,0.013133778,-0.021422334,0.02364319,-0.034805007,-0.043918774,hold
3532,0.05605751,-0.045703154,-0.041978333,0.06917637,-0.048508085,0.027132038,-0.020763736,0.022312414,-0.042347506,-0.008049663,hold
3533,-0.018679097,-0.023808764,-0.034338646,0.049656883,-0.000885051,0.04752293,0.018431243,-0.04946701,0.02349816,0.018063767,hold
3534,-0.034890156,-0.03009867,0.037150975,0.04954813,0.002338129,0.006649974,-0.035542976,0.029752092,-0.026470104,-0.001085256,hold
3535,0.038352005,-0.009407504,0.019312695,0.041157708,0.05369869,-0.018557232,-0.11248657,0.028324198,8.16E-05,0.033751402,hold
3536,0.03574855,-0.01711205,-0.017952947,0.030193795,0.03945639,0.016713513,-0.106171496,0.02756661,-0.057823084,-0.01933295,hold
3537,0.023978973,-0.01780459,0.002243268,0.03685316,0.06450941,0.025663985,-0.10270843,0.025207711,-0.07409768,-0.01061954,hold
3538,0.004363869,-0.01293836,-0.039568104,0.023730393,-0.002049369,0.007852603,-0.036268115,0.001319611,0.024418896,-0.017458998,hold
3539,0.004363869,-0.01293836,-0.039568104,0.023730393,-0.002049369,0.007852603,-0.036268115,0.001319611,0.024418896,-0.017458998,hold
3540,0.12562525,0.012696977,0.045084406,-0.0279238,0.033308372,0.08316426,-0.083517924,-0.09544671,0.029045055,-0.024179857,hold
3541,-0.025842395,-0.034599014,0.0509453,0.04482964,0.03109853,-0.024149867,0.013572229,0.012723767,0.018561501,-0.033127215,hold
3542,0.06963366,-0.06941585,0.15360494,0.17566028,0.089074075,0.15288533,-0.074819915,-0.085691504,-0.058756344,0.02051849,hold
3543,0.021211121,-0.012479234,0.05231695,-0.000966994,-0.029607322,0.040777326,-0.015291055,-0.020649336,0.009950056,0.022227537,hold
3544,0.017802527,-0.014126911,0.053920396,-0.005833848,-0.032002304,0.028259775,-0.028400123,-0.011704028,0.015260069,0.026228104,hold
3545,0.018692099,-0.041779354,0.019465292,0.053823274,0.0553417,0.021533186,-0.118102685,0.030087385,-0.047066342,0.02155514,hold
3546,0.10418594,-0.025668537,0.08750582,0.092098795,-0.06289097,0.022652281,0.018235158,0.003420814,-0.11912773,0.016658809,hold
3547,0.040060543,-0.035818085,0.051000156,0.055806577,-0.007153058,0.029052883,-0.023648925,-0.048165597,-0.025553053,-0.01451545,hold
3548,0.033089794,-0.017233236,-0.005399845,-0.06358963,-0.014239714,-0.002125654,0.08287626,0.010644629,0.02399376,0.024519475,hold
3549,0.054185502,-0.049863264,-0.04362909,0.032942746,-0.004720841,0.032549866,0.035194192,0.009572195,0.025399368,-0.03786515,hold
3550,0.026345972,-0.03412391,-0.041835275,0.003180099,-0.010823238,0.03743011,0.046964962,0.004934893,0.03491952,-0.034914237,hold
3551,0.09097512,-0.001979144,-0.08483845,-0.06485672,0.027799796,-0.05407636,0.12278045,-0.032848,-0.00322243,-0.007409396,hold
3552,0.19496171,-0.10518819,0.09306733,0.2326747,0.1238097,-0.06890784,-0.17529795,-0.097128466,-0.17338918,0.07345654,hold
3553,0.030381007,-0.028683193,-0.001856843,0.09008042,-0.017159393,0.008802189,-0.030962959,-0.04279939,-0.018587913,0.025843933,hold
3554,0.046418656,0.003144986,0.014991438,0.026472745,0.041029926,0.016586997,0.04750764,0.044861093,0.027301276,-0.033255816,hold
3555,0.007534914,0.020354072,0.025692107,0.007006018,-0.001547788,-0.049910434,0.003051962,-0.043924592,0.024936337,0.011285473,hold
3556,0.14402771,-0.14343512,0.026899213,0.12926422,0.006849513,0.1017709,-0.0519922,-0.018185258,0.002639135,0.051964704,hold
3557,0.041227035,-0.03287416,-0.033752177,0.010256252,-0.006870366,0.053937647,0.03986933,0.00549688,0.022692068,-0.029372003,hold
3558,-0.00803603,0.018226275,0.009375257,0.035105687,0.03891254,-0.035326578,-0.028298806,0.012929504,0.014934663,-0.04260667,hold
3559,-0.019855157,-0.060853265,-0.05823487,-0.03801044,0.0441012,-0.086025245,-0.018080084,0.053556055,0.05020832,0.006959494,hold
3560,0.009490174,-0.038649764,0.006983896,-0.06941099,0.05185016,-0.049900584,0.018792287,0.0574403,0.07100289,-0.0344897,hold
3561,0.21321827,-0.0696334,0.12272385,0.07003744,0.07792679,0.026152808,-0.028918013,0.008957869,-0.0752286,0.09454782,hold
3562,-0.03698017,0.040006593,0.046347532,0.04534689,0.046676736,-0.007455387,0.018789085,-0.045854665,-0.012237903,0.028318204,hold
3563,0.005492566,-0.03330112,-0.02603292,-0.04503792,0.000884808,0.04465955,0.032063786,-0.016688937,-0.031829823,-0.004080957,hold
3564,0.005492566,-0.03330112,-0.02603292,-0.04503792,0.000884808,0.04465955,0.032063786,-0.016688937,-0.031829823,-0.004080957,hold
3565,0.18062122,0.021201303,-0.014227263,0.16655608,0.020856187,0.010133996,0.020421054,0.067990094,0.037302155,0.023396078,hold
3566,0.018646205,-0.011813805,0.048923105,0.009597031,-0.024273898,0.020747397,-0.020042893,-0.017904378,0.006409956,0.008828904,hold
3567,0.006484504,0.0229038,0.032772265,0.060742293,0.018402934,0.022747707,-0.027413111,0.011675766,-0.025519505,0.000168121,hold
3568,-0.0066465,0.024901384,0.011904745,0.0286801,0.020640371,0.026489876,-0.027945407,0.01770406,-0.002380158,-0.019703668,hold
3569,0.018017631,-0.06977331,-0.02836314,-0.007469435,0.01900542,-0.03290809,-0.022168672,-0.030680887,-0.08938617,0.054128997,hold
3570,-0.023851216,-0.058417007,0.054134842,0.003236884,0.01772067,0.048683073,-0.04306875,0.027850922,-0.013219968,0.030130085,hold
3571,-0.042242933,-0.048456762,0.04646837,-0.01962105,0.010786617,0.0438509,-0.026531324,0.032749034,-0.002183646,0.013365606,hold
3572,0.0781007,-0.01813671,0.031094564,0.06909987,-0.034417607,0.001284155,-0.020643067,-0.029600546,-0.022235967,-0.022551598,hold
3573,0.06004309,-0.038620196,0.06063282,0.026391018,0.02393782,-0.040402837,0.00753061,-0.016050376,-0.0217455,-0.006352942,hold
3574,0.079156876,-0.004823742,0.018020809,0.056144267,-0.013194602,0.00228706,-0.003174287,-0.029851863,-0.006525332,0.044260517,hold
3575,0.08452891,0.00184631,0.012247233,0.053901345,-0.002806682,-0.008008952,-0.010408073,-0.037299532,-0.006938218,0.044428192,hold
3576,0.001323915,-0.01923607,0.02247641,-0.007433311,0.011940137,-0.011808483,0.07874487,0.030921243,0.03031335,0.008472839,hold
3577,-0.007556044,-0.13312578,-0.04362167,0.12206654,0.014801612,0.022588518,-0.066118434,-0.008038074,-0.03769426,0.03854613,hold
3578,-0.013694759,0.007892269,-0.082982056,0.020829905,0.024732698,-0.0165397,0.01708094,0.025640476,0.017169163,0.04052842,hold
3579,0.047732607,0.045160044,0.007433528,-0.000819599,0.004663688,0.0365851,-0.046810895,0.042715646,-0.012860682,-0.033420686,hold
3580,-0.006542504,0.022820232,0.01744639,0.036416,0.025330063,0.023904938,-0.000795699,-0.020330304,-0.049337912,0.019114224,hold
3581,-0.007262479,-0.038707763,-0.028982803,0.004506392,-0.002553967,-0.02874382,-0.030474018,-0.006474577,-0.009696336,-0.043116417,hold
3582,0.009321665,-0.06981779,-0.006056022,0.031430885,0.023572477,-0.012479038,-0.057195995,-0.014549953,-0.024304846,-0.037054345,hold
3583,0.06654869,-0.054148745,-0.022804804,0.011990687,0.021348353,-0.003132237,-0.007902052,-0.034072213,0.029980417,0.013709028,hold
